,a(0.food),a(0.neutral),a(1.food),a(1.neutral),a_std,v(0.food),v(0.neutral),v(1.food),v(1.neutral),v_std,t(0.food),t(0.neutral),t(1.food),t(1.neutral),t_std,alpha(0.food),alpha(0.neutral),alpha(1.food),alpha(1.neutral),alpha_std,pos_alpha(0.food),pos_alpha(0.neutral),pos_alpha(1.food),pos_alpha(1.neutral),pos_alpha_std
11,1.4689584094753123,1.3269239594204496,1.4765368678341169,1.4234818674332073,0.23717297550493913,3.0119898491376436,2.8257674023206945,1.484498371242946,1.6701582748976278,1.283732677136658,0.21316208462996927,0.21040692051480175,0.1967487785639866,0.2164747004297207,0.11027761073327808,2.590658431805948,5.154920201483409,0.08400709921665905,3.459432543503781,7.431740943776844,-2.29024778372077,-0.172763985773289,2.1807327321589867,1.3346468950362294,4.329717990094952
12,1.3840599431855116,1.1834148079048932,1.384243454836475,1.373201330426941,0.2573416750918428,2.772026756859316,2.2028017451884656,0.8436409698896943,2.394261254446523,1.490044241601336,0.2234150918645204,0.2131687371069147,0.23192101923126296,0.23093529720597122,0.10715324996996618,2.768340162712113,4.227254554577665,0.17314760035052218,1.9544553633258572,7.1785740722724185,-1.1756982896646408,0.4460403620430814,1.121543869726152,1.7811142097421833,4.13612824277331
13,1.3018537186430548,1.2861137562772762,1.3738598856510242,1.3211176750565607,0.2589551943208642,2.121218519883853,2.4193756279136664,1.206920246113974,2.354692762913657,1.5922983610966945,0.20503423352596234,0.2448072571575643,0.1653909197750844,0.22410910366234416,0.10440969788262136,2.2824569572478746,2.7309078912599745,1.552065440602109,3.683040197262751,8.004992029524232,-2.420383877876467,1.9922353456587254,0.7981608515271996,1.760549352955268,4.764068642846098
14,1.404769552578001,1.2918011043430475,1.5191913535586887,1.2773504692898432,0.24246581270488843,1.8214222382981482,2.2915877481192775,1.709361111234469,1.6148534538431187,1.2757602771869485,0.20489784963632354,0.25290444635228676,0.19240387262014996,0.19327521992908536,0.0960348592003735,4.332764320739228,2.3466065209166853,-1.1032032108417162,2.744879909927934,8.034361920054327,-3.9751679582347563,2.9642366113263314,0.6543767793606445,1.5107954027872097,4.330242502244582
15,1.4648021788227241,1.2086423423014903,1.438340790925006,1.4635638105443984,0.20837108668453938,1.7996690355133467,1.8039600407128182,1.5953621390098065,2.02834744942782,1.619058866441215,0.18212179582992072,0.19490003477827833,0.2313208672665468,0.18894482793822226,0.08734859760505342,4.559401757720678,2.5546414716206227,2.8015458768835884,0.21510205655224923,8.451373476208104,-2.8368914609037206,2.1653957795887897,0.596074333717802,1.1212663388162132,3.9592579446738037
16,1.4841567096650692,1.2627764788748952,1.4978194412405355,1.4453080570265944,0.24252430627491994,2.6121454237606585,2.2365507699612945,1.7173809768594417,1.2765125910676847,1.4224205207723006,0.18155513704906598,0.20245377262863443,0.16490819477256846,0.18462467899594437,0.07919192507373458,2.3682015833083834,3.0272250206334803,0.14864487874635868,-0.8883350936339087,7.943046722672075,-2.5580335766977957,3.5045004808310725,0.02439010308806866,3.642249942537698,4.100058810833887
17,1.4626538914943463,1.2263335649128193,1.3900297162498152,1.4218637680498798,0.23920466861776402,2.61881596151073,2.761810021278214,1.7105223364755884,1.4996602138365325,1.2060042946758167,0.17026840229470222,0.2252919130160542,0.16951152228534438,0.22415150153071844,0.09581023419336426,1.243602960029323,0.6326917376231775,-3.0101089558030405,0.8829613653810761,8.039848233043113,-3.062983002458737,1.187564724770839,0.6392704472919175,2.807714976100901,4.122720198407149
18,1.454270539569764,1.3372494687371075,1.4001899150160855,1.3991121537729885,0.21807568379741754,2.4266903747049398,1.82833256784928,1.8670937429378198,1.8965721135037654,1.1644643691328929,0.20599925796743732,0.17736319524530472,0.17410222415188162,0.19527091826044068,0.1024826631289543,4.534392367116871,5.452088788077789,-2.9076723501925947,1.9653622608728725,7.68982410995234,-1.1068349197857499,1.0851038308738994,0.4594002558105864,4.531966365550057,4.1527163368643585
19,1.467642955012413,1.222446335756044,1.4407789306604295,1.4321534398593925,0.19505876558799526,2.656225563193,2.5127732341012647,1.8990213890973888,1.06880256760974,1.2363227502721699,0.17568706747345836,0.16417497107149423,0.205161173451737,0.210653532900684,0.10768435218734662,5.755769126690531,-0.09656460975544656,0.714514849592417,5.476252124548143,7.57628309552712,-1.2234163184936913,1.2188106216843697,-0.3587094983694099,6.55812151545447,3.6116717875005184
20,1.4168054196574544,1.1211114915606464,1.4849471908487866,1.4031544678097227,0.21239388648478144,1.9612086284927523,2.222247773856145,0.8708556770561294,1.8747172243772008,1.3075030792663065,0.18085417202261303,0.17870141918112828,0.22680514403329055,0.2630697701688931,0.11892602038813752,7.074372762702632,-0.7035422016198217,-2.2218291529486316,1.2929396305181842,7.948174312767252,-2.3717131173231105,-0.6855004538391154,0.5023306013339374,4.683951420449976,3.378686436297594
21,1.4647302207186736,1.3100087368448934,1.393459786243129,1.402341606821893,0.21575978357469494,2.2827033154382703,2.0984208726792972,1.109506807363587,1.7449052841018937,1.2016461328049504,0.17373764463161537,0.2555446796301792,0.2553529952174026,0.2428712281314911,0.11662772606979813,1.3063094498267906,-1.2816621509839121,0.5775894926153678,-1.6613540833271248,7.6446760258675415,-2.1721518511141125,-1.2478304340077857,1.0194447517856546,5.257421936825641,3.2029393410331632
22,1.4149556779353618,1.242358349228311,1.4985774874296098,1.4581873446807285,0.2185134010831618,2.5020482583893795,2.1161062407933584,1.877612015078135,1.4397450567740158,1.2501999890213544,0.23991670019432318,0.18794163748922837,0.2568480812163976,0.25562349380722277,0.11976522382463957,2.2957391940661194,4.201720409509284,-1.7736202300059305,0.20216881816603705,7.98991519446263,-1.9563147813704083,-2.802502084532826,0.3415477195111666,5.70264225364543,3.988846741292032
23,1.4540929156816251,1.2594242440045622,1.3971810524183748,1.4257110279479699,0.21901731870701602,2.1505187798386443,2.3075265196197012,1.0620704923992819,1.036817790846549,1.260407106721948,0.1862643195339893,0.16884635425357014,0.20645489573209785,0.2220091103432278,0.11390180876813999,4.3400761724229975,4.403908103400488,0.5675348654773629,3.0476550945330603,7.464470518981251,-2.3782499333001814,-3.2085770977847927,-1.1945625548854462,3.91672619947738,4.355311062880709
24,1.369266026341939,1.1949460042170303,1.4139895465913908,1.3556526621981952,0.22255159409719016,2.157293260180187,2.2178525832129354,1.131296784118059,1.4625887194930172,1.2782734169030254,0.20486510716924336,0.175117159138803,0.19130832811145498,0.22165750511311152,0.08629395612856763,-2.0265364946598163,5.865646752945447,0.9013336606149187,6.2746762210372165,7.818216771709123,-1.465076371497656,-1.7124623271848634,-2.8061597718122187,6.1217345707783934,5.328866096471931
25,1.5267010018870564,1.2952616587449493,1.4657906463376253,1.2672953386934576,0.2058906875111487,2.237172466692709,2.644724129434444,1.8030793247650598,0.6947834780263168,1.3952140352904165,0.16284299366250662,0.2127414975970115,0.17893747826434828,0.21386617333532137,0.09578862648221556,1.6656542502428135,4.8203327218274925,1.3109744365051745,5.035875785472598,4.761533968716958,-2.314078417525803,-3.048784562801262,-0.5513985304754501,3.4011696748458258,6.073660921324973
26,1.361815173980014,1.2018740104219212,1.4944719075077213,1.3715157815253558,0.20654999050604533,2.754174647575328,2.4488653097633706,1.7175914900771152,0.6571467241169193,1.433371056233874,0.16994047036379076,0.2021853629610311,0.1985393058494097,0.23011356998087057,0.07661113150325925,2.93406966141405,2.2970254486748813,-0.4565210030504234,4.787388935427131,5.285700384078234,-2.9954377801450383,-0.7147329851413402,-2.5102169859239223,4.035423507136954,5.870632082554299
27,1.4464388100286132,1.2134950415540717,1.508426854009755,1.3839430939023516,0.2216215705134734,3.350021919715415,1.7528172821594898,2.2851581107034615,0.815560929524016,1.2855029035955603,0.16970588649632634,0.18052520160573166,0.20057650979698477,0.17488972346535805,0.08494684316850924,3.358112822024507,3.09970840646261,-2.2803441889627036,2.5429549870611874,5.850240647519721,-3.374445950651582,1.6909566523716586,-0.27961666819881487,3.858462198563655,5.994354593549381
28,1.3534075064749267,1.3253644594846667,1.4995615762576908,1.345972001330082,0.2270699584274815,2.5381198952430775,2.5662956918991795,1.081022787675498,1.8846291275822855,1.4273516359069802,0.17108347092338322,0.22485075388990589,0.20378268270916933,0.22570831354228954,0.0986490844362459,6.3173257592895204,3.1598869314127915,0.757818205535824,0.6984583506260943,4.009694217243366,-4.14240132767329,-0.22021159383978584,1.6605887420711132,4.474729172083398,5.922689108638666
29,1.4395275483729426,1.259863270728618,1.4610705417049261,1.3775669348158393,0.20219858007794633,2.727917069183268,2.31481630927538,1.6478250603255595,1.7571912537336323,1.2854864118022302,0.20804470024890603,0.22334954156558098,0.18920815086843482,0.21070519371570784,0.09824644716851655,4.493113853637825,2.0125007817535576,0.45184245470089146,1.5149739071177695,4.409749990965726,-3.30645804963516,-0.088885117653176,1.0469187163195555,3.957854074705292,6.08765520805644
30,1.4459171049684594,1.1890008117628055,1.4278465494033552,1.3117361773637015,0.17597591181048589,2.275209171654172,2.1197205234051926,1.5986826885394758,1.7367143748596043,1.2594136254935535,0.18565581391083608,0.17596752736913757,0.20363639119852148,0.2048203266536204,0.08258931104492051,1.665456261187304,2.9694543559253956,-0.5248149917339009,2.2085821374452648,4.658347193955728,-2.4069822279254223,-1.2951338540888508,4.3677980698681145,3.8060176542580413,5.917209633579857
31,1.424033411293974,1.1816762293810699,1.4103351169270821,1.289927064233406,0.20734085202588984,2.612877417274104,1.9285485783767482,1.644841462214588,0.8637687465593649,1.2948329192979622,0.19779254928875342,0.16386469960285469,0.15752714459250644,0.20226957421581898,0.09381426330838709,2.5926565252501956,3.4608249041602717,-0.9628951500060148,1.977201259621523,5.2751068828542795,-3.8803116836224087,-1.2685916200876175,1.3967041941646177,8.470804306609947,5.518156893400094
32,1.4698701805251149,1.1910453221687256,1.4609329659294978,1.3690290885930763,0.18558855905327126,2.9767554120477344,2.8194873872969533,1.2738876356467055,1.47207231655753,1.3255302228692596,0.18803450522257825,0.17493796045177618,0.15842534691761448,0.17455105923848596,0.09455898428362547,3.6580950611786944,2.6772274118102306,0.4266854853706743,3.2738909873928015,5.256516187312474,-2.866342496514049,0.10149111980627921,-0.2515460893304938,3.5761517348545433,5.997462319107978
33,1.4232619186471638,1.1730442170381288,1.4084465008550504,1.3998447680177595,0.19929686411658895,2.279514884914208,2.627485894678693,1.9642021877116604,1.609749384934057,1.421548263554391,0.19415418320004688,0.164127174071028,0.16811380512763688,0.188101177591402,0.08369723589517272,2.9018444462651747,2.4105491458752093,0.26616287023790264,3.2881744579061847,5.6696442847329545,-2.307185450333239,-3.356125218344295,1.3537417789370814,4.160960778163717,5.572784387359617
34,1.467121806307053,1.2073535839018326,1.4822612309538683,1.3613706161400743,0.20454911911136203,2.5433157190430338,3.0783821773387268,0.8242963191547015,1.6958327712706605,1.5823038716192817,0.14280851851631024,0.19792895762522042,0.20691506233551965,0.2156604990134201,0.09452129382913554,-0.36649691700788245,4.502997742958199,-1.7972142757644551,2.9547969678633343,5.160106706972244,-1.9494717066894736,0.3902253295298412,3.5370476295441984,1.9972770115331224,5.664429683153612
35,1.3173478116210613,1.2310185304663748,1.503621996837581,1.3579450822989525,0.24589613726427095,2.7172320695251617,2.3085155253508365,1.1950075373357625,1.664714837468196,1.5012179840983306,0.1965523844973019,0.21553132717694498,0.1662781690672652,0.21132955280373292,0.09516204696857197,2.499069722509757,4.838359741164343,-0.5661185401649598,3.700091771752978,4.881227852087475,-2.0179954826691953,0.16186065468194685,5.146622665265135,3.7603499930385955,5.337510784849033
36,1.3711312860638631,1.2596363154628896,1.4458207429802763,1.4152493774786081,0.21749529300277978,2.8499988749179024,2.4011829436565586,2.006295923496237,2.2285622825956715,1.498874260098401,0.20873330364647308,0.19148098547492334,0.1946433783404071,0.20673286215856126,0.10748404982414957,1.8389782428943435,5.4425676352402315,-2.331605141731621,3.164315474376159,4.455076448649707,-0.8497115446269876,1.1628143199749081,3.66530544942637,5.4461960734097605,5.967208149738191
37,1.408090107002148,1.2619384876009936,1.4824355233929694,1.3770934629408562,0.22859246297011604,2.676732686533308,2.0807036954396603,2.6823003089363784,1.890279868830693,1.4368982432885082,0.23436367673293135,0.24365212432822309,0.20787625872640209,0.21009553914578907,0.10756788650254342,1.7201643177124144,4.938863199858215,0.34071942440923997,1.3530054956905233,4.257737244748679,-2.521384279696544,-0.14558116633625706,2.0903015010377106,4.864705181169126,5.842728151415985
38,1.4321063143126735,1.304210668704418,1.5080540688466297,1.4228061083981727,0.24217449432057017,2.6423286434004294,2.252046898185433,1.9185763426805234,1.7867820624272914,1.6122355671440771,0.20050824392691652,0.19045720809893227,0.20930661276091136,0.23636042619060812,0.10839769452681715,2.120588322525572,5.455965202467535,1.0846453881899358,2.8612246438305906,6.115829412739744,-0.6381055258499584,1.9793606046906407,2.031217816544001,2.4003239412856328,5.514515855557569
39,1.3135480477990191,1.204986512234276,1.4774863381710936,1.4026097159867819,0.1819293606890494,1.8084236938248015,2.2005924714138008,0.8855805720565595,1.578808537943659,1.6301808337096748,0.2064181414834936,0.21203208887829467,0.2277782174944628,0.2384131251067927,0.10186475460836392,1.9759960839026944,3.773581049198703,0.270613136366195,0.1639139537488552,5.190252287235618,-1.2440603141882107,1.4961272673019854,1.6387936874665057,1.566230471901203,5.452872670299312
40,1.3798120101622955,1.227534532156608,1.417132284676096,1.3859180964825004,0.2326248054502327,2.614379911320845,2.537050416670115,1.0402464351675869,1.5176594172571432,1.707872444666373,0.21532460533708717,0.221069663557098,0.20144236205404284,0.24356074484851176,0.10223907789700087,2.0179412250700492,4.462111591032308,-0.8731625172932065,1.1913342482899705,4.798084234605629,-0.38336676895540767,1.6647311938753804,1.8895822059293943,2.722348818821931,4.585718387475342
41,1.4539323913839104,1.2652820092010877,1.5014235528968642,1.3860348116193988,0.21413052104359448,2.4150059465425775,2.0087419435708016,1.0334696843719615,1.6364317848880656,1.373138958059954,0.20809063345735151,0.20897752279735188,0.19308543913243403,0.20832821221113076,0.0939133289732293,0.972967495378489,4.252918107517053,-2.7149101625076772,3.395575979604815,5.200893223187602,-0.7731502196325208,-0.5087558964872666,-1.7070990997463997,2.7479021700294854,4.821598261006688
42,1.4416368943506213,1.2630820036492987,1.53928536874442,1.3969388925954351,0.21198742527665446,1.6571497560822328,2.4706371377297107,2.056219556301739,1.3265731326828245,1.7203367653652455,0.20456418864305137,0.21116817937275267,0.18712519790979004,0.21214987888729767,0.10651734495294991,-1.4178980834362065,3.334932185361811,-1.723970920600213,0.24560185378393729,4.625300159515427,-1.6180345232135633,-0.3203650003862883,-0.121538708336699,0.34997780570065684,4.760168641961661
43,1.5489844068127776,1.2778666157257719,1.4354539681552856,1.4094498100217814,0.2290247167424148,2.078336331088417,2.4362976685522058,1.4847711601132971,1.1049828399827506,1.5414750323925708,0.2154967592277936,0.20613601469289672,0.1787570102026192,0.19429067449212514,0.09450055678047115,1.3909175091300634,1.2649831033766896,-1.2286802648110453,-0.1340233317468834,4.599860396044177,-2.0156778249242193,0.03618432890735243,0.5612198648613071,2.8332009214892895,5.177555023092733
44,1.3662377256255276,1.2953880424501747,1.5393007815904056,1.3735270589446953,0.22426257392620025,2.018093058043398,2.038273180209892,1.1369893889928668,1.5316775265306408,1.5348979694683822,0.16366878912357286,0.20281707732484042,0.19218979679054232,0.20034364813768835,0.08763381554858629,2.9703730927063017,2.189032865990779,-1.0413775667290195,2.0731663048009707,5.153393467711243,-2.6971947874482867,-0.6784068622007908,1.227080635090572,2.303165718245306,4.055937712149386
45,1.5561359102673566,1.2033993108163061,1.5181948397951472,1.2956021993337297,0.23210142452811222,2.3755743456013843,2.8312052298408554,1.8436918022281632,2.5529974089310903,1.6133701055460032,0.1756318687487642,0.19357611434936992,0.18154457694699727,0.18433561329738607,0.07658097411938296,1.3078203066532865,4.623123628852518,-1.9903209526404815,1.4549325323550764,4.824590631789725,-2.2728808892389987,-1.2962241504165295,1.5594876271924312,4.669551255820089,4.390845335689601
46,1.5500136402863303,1.2697858885283437,1.582120935872038,1.3826731118620683,0.23512884494651318,2.7586303039470454,1.4912691310406316,2.227922516269892,1.8124134209278053,1.5922976356404899,0.20660247535418674,0.18870904222976623,0.1788787097448983,0.17457887147592654,0.11031103419297875,2.7352911367536463,5.169577164255636,-1.9044114729507946,-0.6029578283412655,4.7449425052495995,-4.040052352601194,-0.5309847564858976,2.2039368056808866,1.660223235090752,4.574034611949856
47,1.559048001328143,1.1752302583830072,1.5288753287901187,1.2835220863362538,0.23829964051750463,2.775818931954553,1.9818613008223882,0.9893155349937984,1.4748749264285554,1.5459598202375942,0.2019445365861129,0.20563427675839765,0.23681079972364,0.17661092962033664,0.0939227626496402,0.3684837099633598,4.4637670362723485,-2.5686704696224902,-1.0970323228034102,4.559353607031947,-3.0659480214325736,-1.1170148935588378,1.5608919667168193,3.162782834176861,4.657850464241601
48,1.3985659851486931,1.11059446545161,1.5023573818721467,1.3024192196562985,0.22454167080476495,2.187750369202422,2.029075345446074,1.580367431602133,1.4086166953340706,1.5455719182112677,0.17948067029779854,0.1759982123846831,0.1637296728927955,0.2092830272751618,0.09453198119564545,-0.8712340546098941,3.852932208623896,-2.255900270844549,-1.3080920820484074,6.753137094004521,-2.6461933492919227,1.3209486524957275,-1.0956087719845713,3.66411572092386,4.193720442861302
49,1.4309117487833316,1.2472648816011145,1.5148212826749088,1.3062955107323004,0.23062927754452395,1.566536068863841,1.6143477531317432,0.9184143921143388,2.10084825188963,1.4846224889572208,0.1771516660362365,0.15933543352811563,0.17544288485194812,0.20041761826283888,0.08997946172018895,-0.9480165201272928,4.238994293247594,-1.291052565061729,-0.35504986945734446,5.352060097329831,-2.1795230856938774,1.1688144198423438,2.4813577878154778,4.738219267028281,4.202441474960768
50,1.4481336070929962,1.2407395989752192,1.4762423432547982,1.3827711623196892,0.23207999565853615,1.470665397224057,2.00821961993841,1.9138835806571624,0.8833134580304395,1.518630703752134,0.18140204832420487,0.22448219078826098,0.2023300025302437,0.186319797812409,0.10449687397225749,1.2151930457482751,3.219070469249662,-2.334602908332598,0.2937045754155101,6.055921908386443,-3.675207980547495,0.951313460380121,2.14046249922131,4.209717227057383,4.3095723349528905
51,1.4783310455086818,1.226378862277975,1.463732372584298,1.3520337779244138,0.17880126601752683,1.6708725337874406,1.324533301714588,1.9157709025658898,1.4161187694993982,1.6200016344449844,0.17706231700489974,0.23794725261620722,0.20087292008854174,0.22532294140117456,0.10674556402061035,2.088545164523592,3.862366007843938,-3.8942871589703585,0.08997311998316015,5.762194867341567,-2.6437709308159967,1.6566955506832861,4.746816116136718,4.670308902860438,4.149601945222481
52,1.4064258859626844,1.178865721812488,1.4890632693566783,1.3051699933828074,0.20154415917271193,1.6027246804220714,1.2539589921245706,1.751576893146542,1.8395576317709406,1.5688960119875917,0.1682066230274361,0.17067815835028483,0.2033761031648677,0.230730331127326,0.08210902033668709,3.980761498679251,5.8155935531819445,-2.361392312314598,1.4340899303797063,5.751294838013426,-2.9688569912487788,1.5429233874973969,2.5895120612443607,3.26378613478622,4.1516300295128925
53,1.4568780198895708,1.2122217298488402,1.4206573687170823,1.2893666814967215,0.23277131625631398,1.9743707455322086,1.2954235421946083,1.8304068960998532,2.110901567062779,1.5615741794723472,0.18172733826148052,0.2120419658705632,0.21252805691875612,0.1848441500257943,0.09214547747643395,4.6264907052865745,7.16674260464236,1.0123128058960813,2.1785001115712763,4.815299020835329,-3.877634817997336,2.1616169363942603,0.7931790453712539,2.142614862040478,4.327554728016864
54,1.3456567965885333,1.2827569856317802,1.4030774745205365,1.3671462556708256,0.2274286527776147,3.071853300403756,1.4403316802474642,2.521538711853359,2.090527978255437,1.815488915343536,0.17185725213804467,0.21533304199610337,0.20594107359145908,0.19942432688287234,0.09361060597087958,3.381351483858998,5.184699670321307,-2.6817270950542444,3.9042172972715274,5.018302025519451,-4.214836718395718,1.435338465669853,-0.40025185054334544,2.4173235865096316,4.022141340404231
55,1.4711971844681924,1.1594501408873688,1.4092285572762977,1.3711732638808325,0.20560014454836828,2.4049112368789465,0.9844359921463737,1.6662377284680452,1.444207984223304,1.5600642968844778,0.1986724546713809,0.2244717079293512,0.1802149233863206,0.17530612723800934,0.09206963482814379,1.3302435063405764,5.119910219997206,-0.9682145979466853,0.7208442659166068,5.083394958122804,-2.7778747495079883,0.8844349514282063,-0.8647896989999743,2.6817564403646275,3.9518418997295153
56,1.4460010964305912,1.1770548922240125,1.4125318176927886,1.3714690458988112,0.2055159586293325,2.3687084469769073,1.109355285510347,2.1785858115297128,2.47074729730857,1.5898946160002092,0.2027911188779921,0.19391009408330687,0.19077134741666496,0.20882394544306648,0.08812051336170798,3.0094493570905185,4.445783181612475,-1.256752260735941,-1.3674370317672895,4.322555215522208,-2.5183545579084106,0.4886666122809866,-2.5591519484996237,4.66730141878983,3.9870387244467267
57,1.433967548040329,1.1298244334563647,1.4172781625120432,1.283377580654663,0.20441939562355638,1.412076490061451,1.7225012975393879,2.317742962123869,1.0675947092843423,1.7340517695790887,0.19413668981689805,0.18935393326066371,0.19833659779089047,0.22429789343482534,0.08192909880946883,1.743706368182179,4.215834679396593,-1.1097922156012663,2.721710685124882,4.391724049454757,-1.1576609984502089,-0.8187464284724923,-3.2112620619782106,4.280386129376361,4.380778368362608
58,1.433285891807223,1.3404141512719852,1.5033604370023903,1.3154909678249271,0.20642375614247616,1.6573108452618246,2.081984343792355,2.2292649628402468,1.22204788247101,1.7028005401318056,0.18741817091063104,0.19318057594649266,0.2155703780297965,0.23127346001996543,0.08794359947537661,1.864398798313495,3.2824490691626234,0.4253559019333538,1.5758486293066574,4.35581667967327,-1.4337632582501256,0.9199705860731052,-1.3656107438021632,3.5869337746449674,3.5149284206869567
59,1.4118064333654017,1.2918466033817921,1.5290272684937167,1.3262511374180361,0.1982517813003151,1.599087280353003,1.7304793479610245,2.7909551008823756,1.8053915719711258,1.6133100916725083,0.16800428319157892,0.15651476939059814,0.21476978344481729,0.21062758267535092,0.10127519616527499,1.4161405293609513,3.118708266377023,0.7026277496921767,1.8166947183171636,3.949922058138166,-0.794014414120134,-1.3668640425400294,-2.838281631849832,1.7414953205307064,4.830078672902127
60,1.420697871107902,1.187454912891197,1.5180471581976422,1.3476173150414625,0.17657954711577525,2.0771757427860216,1.5100319598721823,2.4446016419563663,1.7044002153078983,1.6007574401249434,0.1961088957883374,0.21548310968152928,0.18115595423379593,0.20698725971897863,0.09627141272019363,1.442669091065079,3.6027567410704897,1.0543705492477429,-0.007430484091087042,4.528460191274055,-1.1980192946014683,-1.7984419627989108,-2.426059564888621,-0.11616551240999629,4.890106842465508
